"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS",
"92171135342","Centre Esportiu Municipal Nova Icària","#","Av","Icària","167","167","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.392393","2.198029","432954.302","4582628.203","433046.258","4582829.144","932212580","Tel.","","01/01","31/12","1111110","08:00:00","16:00:00"," ",
"92321085817","Centre Municipal de Vela","#","Moll","Gregal","33","33","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.388421","2.201705","433257.563","4582184.306","433349.522","4582385.243","932257940","Tel.","","01/01","31/12","0000011","10:00:00","19:00:00"," ",
"92321085817","Centre Municipal de Vela","#","Moll","Gregal","33","33","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.388421","2.201705","433257.563","4582184.306","433349.522","4582385.243","932257941","Tel.","","01/01","31/12","0000011","10:00:00","19:00:00"," ",
"92321085817","Centre Municipal de Vela","#","Moll","Gregal","33","33","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.388421","2.201705","433257.563","4582184.306","433349.522","4582385.243","932243906","Fax","","01/01","31/12","0000011","10:00:00","19:00:00"," ",
"92321085817","Centre Municipal de Vela","#","Moll","Gregal","33","33","67","la Vila Olímpica del Poblenou","10","Sant Martí","08005","019","BARCELONA","41.388421","2.201705","433257.563","4582184.306","433349.522","4582385.243","932243900","Tel.","Federació Catalana de Vela","01/01","31/12","0000011","10:00:00","19:00:00"," ",
"92346132704","Centre Esportiu Municipal Maresme","#","C","Pallars","484","484","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.412891","2.214512","434352.95","4584891.225","434444.918","4585092.187","933080938","Fax","","01/01","31/12","0000011","07:00:00","23:00:00","<br>Tancat el 25 de desembre i l'1 de gener",
"92346132704","Centre Esportiu Municipal Maresme","#","C","Pallars","484","484","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.412891","2.214512","434352.95","4584891.225","434444.918","4585092.187","933080938","Fax","","01/01","31/12","1111101","09:00:00","20:00:00"," ",
"92346132704","Centre Esportiu Municipal Maresme","#","C","Pallars","484","484","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.412891","2.214512","434352.95","4584891.225","434444.918","4585092.187","933080938","Fax","","01/01","31/12","1111110","09:00:00","15:00:00"," ",
"92346132704","Centre Esportiu Municipal Maresme","#","C","Pallars","484","484","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.412891","2.214512","434352.95","4584891.225","434444.918","4585092.187","933083553","Informació","","01/01","31/12","0000011","07:00:00","23:00:00","<br>Tancat el 25 de desembre i l'1 de gener",
"92346132704","Centre Esportiu Municipal Maresme","#","C","Pallars","484","484","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.412891","2.214512","434352.95","4584891.225","434444.918","4585092.187","933083553","Informació","","01/01","31/12","1111101","09:00:00","20:00:00"," ",
"92346132704","Centre Esportiu Municipal Maresme","#","C","Pallars","484","484","70","el Besòs i el Maresme","10","Sant Martí","08019","019","BARCELONA","41.412891","2.214512","434352.95","4584891.225","434444.918","4585092.187","933083553","Informació","","01/01","31/12","1111110","09:00:00","15:00:00"," ",
"93050115049","Centre Esportiu Municipal Vintró","#","C","Consell de Cent","623","629","65","el Clot","10","Sant Martí","08026","019","BARCELONA","41.406689","2.186306","431989.202","4584224.468","432081.148","4584425.423","932450268","Tel.","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"93050115049","Centre Esportiu Municipal Vintró","#","C","Consell de Cent","623","629","65","el Clot","10","Sant Martí","08026","019","BARCELONA","41.406689","2.186306","431989.202","4584224.468","432081.148","4584425.423","932450268","Tel.","","01/01","31/12","1111101","08:00:00","20:00:00"," ",
"93050115049","Centre Esportiu Municipal Vintró","#","C","Consell de Cent","623","629","65","el Clot","10","Sant Martí","08026","019","BARCELONA","41.406689","2.186306","431989.202","4584224.468","432081.148","4584425.423","932450268","Tel.","","01/01","31/12","1111110","09:00:00","15:00:00"," ",
"93053131509","Centre Esportiu Municipal Parc de la Ciutadella","#","Pg","Circumval·lació","1","3","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385586","2.186343","431970.264","4581881.543","432062.211","4582082.476","933152204","Centraleta","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"93053131509","Centre Esportiu Municipal Parc de la Ciutadella","#","Pg","Circumval·lació","1","3","04","Sant Pere, Santa Caterina i la Ribera","01","Ciutat Vella","08003","019","BARCELONA","41.385586","2.186343","431970.264","4581881.543","432062.211","4582082.476","933152204","Centraleta","","01/01","31/12","1111100","08:00:00","20:00:00"," ",
"93118140808","Centre Esportiu Municipal Horta","#","C","Feliu i Codina","27","27","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.433591","2.161101","429911.393","4587231.11","430003.319","4587432.092","934276828","Fax","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"93118140808","Centre Esportiu Municipal Horta","#","C","Feliu i Codina","27","27","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.433591","2.161101","429911.393","4587231.11","430003.319","4587432.092","934276828","Fax","","01/01","31/12","1111101","08:00:00","20:00:00"," ",
"93118140808","Centre Esportiu Municipal Horta","#","C","Feliu i Codina","27","27","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.433591","2.161101","429911.393","4587231.11","430003.319","4587432.092","934276828","Fax","","01/01","31/12","1111110","09:00:00","14:00:00"," ",
"93118140808","Centre Esportiu Municipal Horta","#","C","Feliu i Codina","27","27","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.433591","2.161101","429911.393","4587231.11","430003.319","4587432.092","934276479","Tel.","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"93118140808","Centre Esportiu Municipal Horta","#","C","Feliu i Codina","27","27","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.433591","2.161101","429911.393","4587231.11","430003.319","4587432.092","934276479","Tel.","","01/01","31/12","1111101","08:00:00","20:00:00"," ",
"93118140808","Centre Esportiu Municipal Horta","#","C","Feliu i Codina","27","27","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.433591","2.161101","429911.393","4587231.11","430003.319","4587432.092","934276479","Tel.","","01/01","31/12","1111110","09:00:00","14:00:00"," ",
"93327121056","Centre Esportiu Municipal l'Espanya Industrial","#","C","Muntadas","37","37","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.376711","2.142406","428286.894","4580931.699","428378.807","4581132.623","934261070","Tel.","Atenció a l'usuari","01/01","31/12","0000011","06:00:00","23:00:00"," ",
"93327121056","Centre Esportiu Municipal l'Espanya Industrial","#","C","Muntadas","37","37","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.376711","2.142406","428286.894","4580931.699","428378.807","4581132.623","934261070","Tel.","Atenció a l'usuari","01/01","31/12","1111101","08:00:00","21:00:00"," ",
"93327121056","Centre Esportiu Municipal l'Espanya Industrial","#","C","Muntadas","37","37","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.376711","2.142406","428286.894","4580931.699","428378.807","4581132.623","934261070","Tel.","Atenció a l'usuari","01/01","31/12","1111110","08:00:00","14:30:00"," ",
"93327121056","Centre Esportiu Municipal l'Espanya Industrial","#","C","Muntadas","37","37","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.376711","2.142406","428286.894","4580931.699","428378.807","4581132.623","934232661","Fax","","01/01","31/12","0000011","06:00:00","23:00:00"," ",
"93327121056","Centre Esportiu Municipal l'Espanya Industrial","#","C","Muntadas","37","37","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.376711","2.142406","428286.894","4580931.699","428378.807","4581132.623","934232661","Fax","","01/01","31/12","1111101","08:00:00","21:00:00"," ",
"93327121056","Centre Esportiu Municipal l'Espanya Industrial","#","C","Muntadas","37","37","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.376711","2.142406","428286.894","4580931.699","428378.807","4581132.623","934232661","Fax","","01/01","31/12","1111110","08:00:00","14:30:00"," ",
"93327121056","Centre Esportiu Municipal l'Espanya Industrial","#","C","Muntadas","37","37","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.376711","2.142406","428286.894","4580931.699","428378.807","4581132.623","934267973","Tel.","","01/01","31/12","0000011","06:00:00","23:00:00"," ",
"93327121056","Centre Esportiu Municipal l'Espanya Industrial","#","C","Muntadas","37","37","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.376711","2.142406","428286.894","4580931.699","428378.807","4581132.623","934267973","Tel.","","01/01","31/12","1111101","08:00:00","21:00:00"," ",
"93327121056","Centre Esportiu Municipal l'Espanya Industrial","#","C","Muntadas","37","37","15","Hostafrancs","03","Sants-Montjuïc","08014","019","BARCELONA","41.376711","2.142406","428286.894","4580931.699","428378.807","4581132.623","934267973","Tel.","","01/01","31/12","1111110","08:00:00","14:30:00"," ",
"95124082948","Centre Esportiu Municipal de Sant Sebastià","#","Pl","Mar","1","1","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.375317","2.189529","432225.991","4580739.066","432317.94","4580939.989","932240105","Fax","","01/01","31/12","0000011","06:30:00","23:00:00"," ",
"95124082948","Centre Esportiu Municipal de Sant Sebastià","#","Pl","Mar","1","1","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.375317","2.189529","432225.991","4580739.066","432317.94","4580939.989","932240105","Fax","","01/01","31/12","1111101","07:00:00","23:00:00"," ",
"95124082948","Centre Esportiu Municipal de Sant Sebastià","#","Pl","Mar","1","1","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.375317","2.189529","432225.991","4580739.066","432317.94","4580939.989","932240105","Fax","","01/01","31/12","1111110","08:00:00","17:00:00"," ",
"95124082948","Centre Esportiu Municipal de Sant Sebastià","#","Pl","Mar","1","1","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.375317","2.189529","432225.991","4580739.066","432317.94","4580939.989","932210010","Tel.","","01/01","31/12","0000011","06:30:00","23:00:00"," ",
"95124082948","Centre Esportiu Municipal de Sant Sebastià","#","Pl","Mar","1","1","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.375317","2.189529","432225.991","4580739.066","432317.94","4580939.989","932210010","Tel.","","01/01","31/12","1111101","07:00:00","23:00:00"," ",
"95124082948","Centre Esportiu Municipal de Sant Sebastià","#","Pl","Mar","1","1","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.375317","2.189529","432225.991","4580739.066","432317.94","4580939.989","932210010","Tel.","","01/01","31/12","1111110","08:00:00","17:00:00"," ",
"96113104345","Parc de la Ciutadella","Taules Ping-Pong","Parc","Ciutadella","0","0","02","el Barri Gòtic","01","Ciutat Vella","08003","019","BARCELONA","41.387402","2.187825","432096.051","4582081.989","432187.999","4582282.924","","No tenen telèfon","","","","","","","",
"96113104757","Parc de l'Espanya Industrial","Taules Ping-Pong","C","Muntadas","1","37","18","Sants","03","Sants-Montjuïc","08014","019","BARCELONA","41.37749","2.140756","428149.766","4581019.535","428241.678","4581220.459","","No tenen telèfon","","","","","","","",
"96113120900","Parc de les Corts","Taules ping-pong","C","Nicaragua","139","139","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.386841","2.136634","427815.45","4582061.121","427907.358","4582262.055","","No tenen telèfon","","","","","","","",
"96113121138","Parc del Mirador del Poble-sec","Taules Ping-Pong","Pg","Montjuïc","59","59","11","el Poble-sec","03","Sants-Montjuïc","08038","019","BARCELONA","41.37192","2.170191","430605.215","4580377.218","430697.15","4580578.137","","No tenen telèfon","","","","","","","",
"96113121556","Parc de Can Sabaté","Taules Ping-Pong","C","Mineria","16","16","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.364374","2.137757","427884.559","4579565.926","427976.469","4579766.837","","No tenen telèfon","","","","","","","",
"96113130229","Parc de la Guineueta","Taules Ping-Pong","Pl","República","3","3","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.438008","2.174588","431042.911","4587710.666","431134.847","4587911.653","","No tenen telèfon","","","","","","","",
"96113130339","Centre Esportiu Municipal Can Dragó","Taules Ping-Pong","C","Rosselló i Porcel","7","11","45","Porta","08","Nou Barris","08016","019","BARCELONA","41.435345","2.182723","431719.703","4587408.61","431811.646","4587609.595","","No tenen telèfon","","","","","","","",
"96113130548","Parc del Castell de l'Oreneta","Taules Ping-Pong","C","Montevideo","45","45","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.398998","2.11403","425939.34","4583429.885","426031.231","4583630.831","","No tenen telèfon","","","","","","","",
"96113130753","Jardins de Vil·la Amèlia","Taules Ping-Pong","C","Francesc Carbonell","13","13","23","Sarrià","05","Sarrià-Sant Gervasi","08034","019","BARCELONA","41.392523","2.12472","426825.728","4582701.925","426917.627","4582902.865","","No tenen telèfon","","","","","","","",
"96113131008","Parc del Guinardó","Taules Ping-Pong","C","Garriga i Roca","1","13","35","el Guinardó","07","Horta-Guinardó","08041","019","BARCELONA","41.419489","2.169622","430608.268","4585658.693","430700.201","4585859.661","","No tenen telèfon","","","","","","","",
"96113131137","Jardins del  Baix Guinardó","Taules Ping-Pong","C","Taxdirt","22","22","33","el Baix Guinardó","07","Horta-Guinardó","08025","019","BARCELONA","41.40858","2.167591","430426.897","4584449.18","430518.829","4584650.137","","No tenen telèfon","","","","","","","",
"96113131259","Parc de la Unitat","Taules Ping-Pong","C","Lloret de Mar","81","85","43","Horta","07","Horta-Guinardó","08031","019","BARCELONA","41.436911","2.15658","429537.261","4587603.424","429629.184","4587804.41","","No tenen telèfon","","","","","","","",
"96113133147","Jardins la Sedeta","Taules Ping-Pong","C","Sicília","321","321","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.405576","2.167696","430432.448","4584115.639","430524.38","4584316.593","","No tenen telèfon","","","","","","","",
"96324133947","Parc de Cervantes","Taules Ping-Pong","Av","Diagonal","706","706","21","Pedralbes","04","Les Corts","08034","019","BARCELONA","41.384568","2.109447","425539.792","4581831.776","425631.679","4582032.707","","No tenen telèfon","","","","","","","",
"97178123551","Centre Esportiu Municipal Sardenya","#","C","Sardenya","549","553","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08024","019","BARCELONA","41.412233","2.16225","429984.451","4584859.087","430076.379","4585060.047","932199928","Fax","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"97178123551","Centre Esportiu Municipal Sardenya","#","C","Sardenya","549","553","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08024","019","BARCELONA","41.412233","2.16225","429984.451","4584859.087","430076.379","4585060.047","932199928","Fax","","01/01","31/12","1111101","08:00:00","20:00:00"," ",
"97178123551","Centre Esportiu Municipal Sardenya","#","C","Sardenya","549","553","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08024","019","BARCELONA","41.412233","2.16225","429984.451","4584859.087","430076.379","4585060.047","932199928","Fax","","01/01","31/12","1111110","09:00:00","20:00:00"," ",
"97178123551","Centre Esportiu Municipal Sardenya","#","C","Sardenya","549","553","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08024","019","BARCELONA","41.412233","2.16225","429984.451","4584859.087","430076.379","4585060.047","932199928","Fax","","01/01","31/12","1111111","09:00:00","15:00:00"," ",
"97178123551","Centre Esportiu Municipal Sardenya","#","C","Sardenya","549","553","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08024","019","BARCELONA","41.412233","2.16225","429984.451","4584859.087","430076.379","4585060.047","932100766","Tel.","","01/01","31/12","0000011","07:00:00","23:00:00"," ",
"97178123551","Centre Esportiu Municipal Sardenya","#","C","Sardenya","549","553","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08024","019","BARCELONA","41.412233","2.16225","429984.451","4584859.087","430076.379","4585060.047","932100766","Tel.","","01/01","31/12","1111101","08:00:00","20:00:00"," ",
"97178123551","Centre Esportiu Municipal Sardenya","#","C","Sardenya","549","553","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08024","019","BARCELONA","41.412233","2.16225","429984.451","4584859.087","430076.379","4585060.047","932100766","Tel.","","01/01","31/12","1111110","09:00:00","20:00:00"," ",
"97178123551","Centre Esportiu Municipal Sardenya","#","C","Sardenya","549","553","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08024","019","BARCELONA","41.412233","2.16225","429984.451","4584859.087","430076.379","4585060.047","932100766","Tel.","","01/01","31/12","1111111","09:00:00","15:00:00"," ",
"97206133425","Platja de la Barceloneta","Taules Ping-Pong","Pg","Marítim de la Barceloneta","14","14","03","la Barceloneta","01","Ciutat Vella","08003","019","BARCELONA","41.378615","2.192231","432455.333","4581103.079","432547.284","4581304.005","","No tenen telèfon","","","","","","","",
"97206133611","Taules de Ping-Pong a la Plaça Josep Maria Folch i Torres","#","Pl","Josep M. Folch i Torres","1","1","01","el Raval","01","Ciutat Vella","08001","019","BARCELONA","41.376458","2.167117","430352.999","4580883.431","430444.931","4581084.355","","No tenen telèfon","","","","","","","",
"97206135746","Jardins Caterina Albert","Taules Ping-Pong","C","Rosselló","395","395","32","el Camp d'en Grassot i Gràcia Nova","06","Gràcia","08025","019","BARCELONA","41.403427","2.17058","430671.284","4583874.761","430763.218","4584075.712","","No tenen telèfon","","","","","","","",
"97206140109","Taules Ping-Pong Pl. Alfons Comin","#","Pl","Alfonso Comín","1","1","28","Vallcarca i els Penitents","06","Gràcia","08023","019","BARCELONA","41.414216","2.138108","427968.937","4585098.989","428060.846","4585299.951","","No tenen telèfon","","","","","","","",
"97206140255","Taules Ping-Pong Plaça Joanic","#","Pl","Joanic","1","1","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.405112","2.162472","429995.37","4584068.364","430087.298","4584269.317","","No tenen telèfon","","","","","","","",
"97206140825","Taules Ping-Pong Plaça Alzina","#","C","Robí","33","33","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.405738","2.156872","429527.907","4584142.327","429619.831","4584343.281","","No tenen telèfon","","","","","","","",
"97209125417","Parc de la Vall d'Hebron","Taules Ping-Pong","C","Juan de Mena","2","2","41","la Vall d'Hebron","07","Horta-Guinardó","08032","019","BARCELONA","41.431242","2.148401","428847.754","4586980.712","428939.67","4587181.692","","No tenen telèfon","","","","","","","",
"97209125639","Taules Ping-Pong Rbla. Carmel","#","Rbla","Carmel","50","50","37","el Carmel","07","Horta-Guinardó","08032","019","BARCELONA","41.424873","2.157712","429618.768","4586266.002","429710.692","4586466.975","","No tenen telèfon","","","","","","","",
"97209133854","Centre Cívic Casa Groga","Taules Ping-Pong","Av","Jordà","27","27","39","Sant Genís dels Agudells","07","Horta-Guinardó","08035","019","BARCELONA","41.426897","2.137473","427929.905","4586507.41","428021.813","4586708.385","","No tenen telèfon","","","","","","","",
"97209135049","Taules Ping-Pong Pl. Sant Jordi","#","Pl","Sant Jordi","9999","9999","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.366948","2.144714","428469.236","4579845.882","428561.151","4580046.796","","No tenen telèfon","","","","","","","",
"97209135601","Espai Jove La Bàscula","Taules Ping-Pong","C","Foc","128","128","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.358418","2.144102","428408.674","4578899.416","428500.589","4579100.321","","No tenen telèfon","","","","","","","",
"97209135728","Jardins de les Tres Xemeneies","Taules Ping-Pong","Av","Paral·lel","49","49","11","el Poble-sec","03","Sants-Montjuïc","08004","019","BARCELONA","41.374483","2.172438","430795.875","4580659.914","430887.811","4580860.836","","No tenen telèfon","","","","","","","",
"97209140232","Taules Ping-Pong Pl. Marina de Sants","#","C","Foneria","34","34","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.360236","2.139624","428036.075","4579104.949","428127.986","4579305.856","","No tenen telèfon","","","","","","","",
"97209140653","Taules Ping-Pong Jardins Sant Cristòfol","#","Pl","Sant Cristòfol","1","1","13","la Marina de Port","03","Sants-Montjuïc","08038","019","BARCELONA","41.359225","2.136995","427815.111","4578994.973","427907.02","4579195.878","","No tenen telèfon","","","","","","","",
"97210083412","Taules Ping-Pong Plaça Eucaliptus","#","Pl","Eucaliptus","1","1","54","Torre Baró","08","Nou Barris","08033","019","BARCELONA","41.459942","2.180996","431601.226","4590140.67","431693.167","4590341.68","","No tenen telèfon","","","","","","","",
"97210085403","Jardins de Magalí","Taules Ping-Pong","C","Vallespir","113","113","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.381958","2.135303","427698.78","4581520.128","427790.687","4581721.057","","No tenen telèfon","","","","","","","",
"97210085449","Jardí Bacardí","Taules Ping-Pong","Trav","Corts","122","122","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.379962","2.126022","426920.488","4581306.362","427012.388","4581507.289","","No tenen telèfon","","","","","","","",
"97210085550","Àrea de Joc Infantil a la Plaça de Can Rosés","Taules Ping-Pong","Pl","Can Rosés","1","1","19","les Corts","04","Les Corts","08029","019","BARCELONA","41.387922","2.135283","427703.659","4582182.284","427795.566","4582383.219","","No tenen telèfon","","","","","","","",
"97210091341","Taules Ping-Pong Plaça Assamblea Catalunya","#","Pl","Assemblea de Catalunya","9999","9999","61","la Sagrera","09","Sant Andreu","08027","019","BARCELONA","41.425273","2.188142","432161.944","4586286.213","432253.891","4586487.187","","No tenen telèfon","","","","","","","",
"97210091704","Taules Ping-Pong PL. Lanzarote","#","C","Lanzarote","1","1","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.437987","2.189978","432328.613","4587696.229","432420.561","4587897.216","","No tenen telèfon","","","","","","","",
"97210092142","Taules Ping-Pong Plaça Josep Soldevila","#","Rbla","Onze de Setembre","1","1","60","Sant Andreu","09","Sant Andreu","08030","019","BARCELONA","41.429758","2.195322","432766.505","4586778.509","432858.458","4586979.488","","No tenen telèfon","","","","","","","",
"97210095440","Àrea de Joc Infantil a la Plaça Ferran Casablancas","Taules Ping-Pong","Pl","Ferran Casablancas","2","2","25","Sant Gervasi - la Bonanova","05","Sarrià-Sant Gervasi","08022","019","BARCELONA","41.400996","2.134176","427625.623","4583634.656","427717.529","4583835.604","","No tenen telèfon","","","","","","","",
"97210095756","Taules Ping-Pong Reis Catolics","#","C","Reis Catòlics","1","1","22","Vallvidrera, el Tibidabo i les Planes","05","Sarrià-Sant Gervasi","08017","019","BARCELONA","41.413672","2.103714","425093.818","4585067.819","425185.7","4585268.78","","No tenen telèfon","","","","","","","",
"97248100830","Parc de Josep Maria Serra Martí","Taules Ping-Pong","C","Miguel Hernández","17","17","49","Canyelles","08","Nou Barris","08033","019","BARCELONA","41.44314","2.164689","430221.382","4588288.332","430313.311","4588489.324","","No tenen telèfon","","","","","","","",
"98056162156","Centre Esportiu Municipal Bac de Roda","#","Rbla","Guipúscoa","23","25","72","Sant Martí de Provençals","10","Sant Martí","08018","019","BARCELONA","41.414387","2.194096","432648.247","4585072.968","432740.199","4585273.931","932663445","Tel.","","01/01","31/12","0000011","06:30:00","23:30:00"," ",
"98056162156","Centre Esportiu Municipal Bac de Roda","#","Rbla","Guipúscoa","23","25","72","Sant Martí de Provençals","10","Sant Martí","08018","019","BARCELONA","41.414387","2.194096","432648.247","4585072.968","432740.199","4585273.931","932663445","Tel.","","01/01","31/12","1111101","08:00:00","21:00:00"," ",
"98056162156","Centre Esportiu Municipal Bac de Roda","#","Rbla","Guipúscoa","23","25","72","Sant Martí de Provençals","10","Sant Martí","08018","019","BARCELONA","41.414387","2.194096","432648.247","4585072.968","432740.199","4585273.931","932663445","Tel.","","01/01","31/12","1111110","09:00:00","20:00:00"," ",
"98056162156","Centre Esportiu Municipal Bac de Roda","#","Rbla","Guipúscoa","23","25","72","Sant Martí de Provençals","10","Sant Martí","08018","019","BARCELONA","41.414387","2.194096","432648.247","4585072.968","432740.199","4585273.931","933034408","Fax","","01/01","31/12","0000011","06:30:00","23:30:00"," ",
"98056162156","Centre Esportiu Municipal Bac de Roda","#","Rbla","Guipúscoa","23","25","72","Sant Martí de Provençals","10","Sant Martí","08018","019","BARCELONA","41.414387","2.194096","432648.247","4585072.968","432740.199","4585273.931","933034408","Fax","","01/01","31/12","1111101","08:00:00","21:00:00"," ",
"98056162156","Centre Esportiu Municipal Bac de Roda","#","Rbla","Guipúscoa","23","25","72","Sant Martí de Provençals","10","Sant Martí","08018","019","BARCELONA","41.414387","2.194096","432648.247","4585072.968","432740.199","4585273.931","933034408","Fax","","01/01","31/12","1111110","09:00:00","20:00:00"," ",
"99186122857","Centre Esportiu Municipal Les Corts","#","Trav","Corts","252","254","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.385409","2.133606","427560.67","4581904.671","427652.576","4582105.603","933632992","Tel.","","01/01","31/12","0000011","06:30:00","23:00:00"," ",
"99186122857","Centre Esportiu Municipal Les Corts","#","Trav","Corts","252","254","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.385409","2.133606","427560.67","4581904.671","427652.576","4582105.603","933632992","Tel.","","01/01","31/12","1111101","08:00:00","20:00:00"," ",
"99186122857","Centre Esportiu Municipal Les Corts","#","Trav","Corts","252","254","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.385409","2.133606","427560.67","4581904.671","427652.576","4582105.603","933632992","Tel.","","01/01","31/12","1111110","09:00:00","20:00:00"," ",
"99186122857","Centre Esportiu Municipal Les Corts","#","Trav","Corts","252","254","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.385409","2.133606","427560.67","4581904.671","427652.576","4582105.603","933632992","Tel.","","01/01","31/12","1111111","09:00:00","15:00:00"," ",
"99186122857","Centre Esportiu Municipal Les Corts","#","Trav","Corts","252","254","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.385409","2.133606","427560.67","4581904.671","427652.576","4582105.603","933632993","Fax","","01/01","31/12","0000011","06:30:00","23:00:00"," ",
"99186122857","Centre Esportiu Municipal Les Corts","#","Trav","Corts","252","254","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.385409","2.133606","427560.67","4581904.671","427652.576","4582105.603","933632993","Fax","","01/01","31/12","1111101","08:00:00","20:00:00"," ",
"99186122857","Centre Esportiu Municipal Les Corts","#","Trav","Corts","252","254","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.385409","2.133606","427560.67","4581904.671","427652.576","4582105.603","933632993","Fax","","01/01","31/12","1111110","09:00:00","20:00:00"," ",
"99186122857","Centre Esportiu Municipal Les Corts","#","Trav","Corts","252","254","19","les Corts","04","Les Corts","08014","019","BARCELONA","41.385409","2.133606","427560.67","4581904.671","427652.576","4582105.603","933632993","Fax","","01/01","31/12","1111111","09:00:00","15:00:00"," ",
"99188085150","Jardins Mestre Balcells","#","C","Sant Salvador","49","49","31","la Vila de Gràcia","06","Gràcia","08024","019","BARCELONA","41.407379","2.154038","429292.858","4584326.851","429384.779","4584527.806","010","Tel.","","01/11","31/03","0000000","10:00:00","19:00:00","Hora de tancament<br>aproximada,
en funció de<br> l'horari solar (tanquen<br> quan es fa fosc, al capvespre)",
